,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4139,5604216.0,3047993.0,0.0,0.0,0.0,8579332.0,17095686.0,0.0,0.0,13967115.0,13167859.0,11401636.0,5281341.0,1262845.1,6143367.5,16876974.0
4140,106482.805,57953.543,0.0,0.0,0.0,163048.77,324850.2,0.0,0.0,265476.06,250296.53,216692.45,100411.39,23946.281,116814.66,320674.56
4141,106482.836,57953.48,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.94,250296.39,216692.36,100411.266,23946.39,116814.48,320674.62
4142,106482.805,57953.527,0.0,0.0,0.0,163048.78,324850.2,0.0,0.0,265476.06,250296.52,216692.42,100411.39,23946.273,116814.63,320674.56
4143,106482.77,57953.62,0.0,0.0,0.0,163048.81,324850.16,0.0,0.0,265476.2,250296.69,216692.48,100411.49,23946.148,116814.805,320674.47
4144,106482.805,57953.51,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.35,23946.305,116814.586,320674.6
4145,106482.805,57953.496,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.97,250296.44,216692.39,100411.31,23946.352,116814.54,320674.62
4146,123522.19,67221.67,0.0,0.0,0.0,189134.69,376829.44,0.0,0.0,307944.47,290334.97,251359.78,116470.484,27784.885,135495.14,371988.4
4147,962906.94,523736.6,0.0,0.0,0.0,1474119.1,2937372.5,0.0,0.0,2399889.5,2262568.8,1959059.1,907487.06,216936.8,1055620.8,2899776.0
4148,106482.805,57953.496,0.0,0.0,0.0,163048.78,324850.25,0.0,0.0,265475.97,250296.42,216692.39,100411.34,23946.352,116814.52,320674.62
4149,106482.836,57953.45,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.94,250296.38,216692.39,100411.234,23946.398,116814.48,320674.66
4150,412408740.0,224296110.0,0.0,0.0,0.0,631340900.0,1258053500.0,0.0,0.0,1027818240.0,969002100.0,839029900.0,388643600.0,92936410.0,452077380.0,1241960400.0
4151,141893.88,77219.51,0.0,0.0,0.0,217264.81,432875.84,0.0,0.0,353745.12,333516.5,288744.72,133792.94,31917.639,155647.11,427314.88
4152,106482.836,57953.418,0.0,0.0,0.0,163048.75,324850.28,0.0,0.0,265475.9,250296.3,216692.33,100411.23,23946.445,116814.41,320674.7
4153,106482.77,57953.56,0.0,0.0,0.0,163048.8,324850.2,0.0,0.0,265476.12,250296.58,216692.45,100411.414,23946.234,116814.7,320674.5
4154,106482.805,57953.51,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.35,23946.305,116814.586,320674.6
4155,106482.836,57953.51,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.37,23946.297,116814.59,320674.6
4156,106482.74,57953.605,0.0,0.0,0.0,163048.8,324850.2,0.0,0.0,265476.16,250296.62,216692.42,100411.48,23946.21,116814.74,320674.5
4157,5096185.0,2771682.8,0.0,0.0,0.0,7801599.0,15545936.0,0.0,0.0,12700965.0,11974161.0,10368055.0,4802570.5,1148372.8,5586451.5,15347053.0
4158,106482.805,57953.496,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.97,250296.44,216692.39,100411.31,23946.367,116814.53,320674.62
4159,106482.805,57953.496,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.97,250296.44,216692.39,100411.31,23946.352,116814.53,320674.62
4160,106482.805,57953.48,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.97,250296.4,216692.39,100411.3,23946.367,116814.516,320674.62
4161,106482.836,57953.51,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.35,23946.305,116814.586,320674.6
4162,106482.805,57953.496,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.97,250296.4,216692.42,100411.29,23946.375,116814.52,320674.62
4163,106482.805,57953.56,0.0,0.0,0.0,163048.8,324850.2,0.0,0.0,265476.12,250296.58,216692.48,100411.42,23946.258,116814.7,320674.53
4164,106482.836,57953.48,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.94,250296.39,216692.39,100411.266,23946.398,116814.48,320674.66
4165,106482.805,57953.48,0.0,0.0,0.0,163048.77,324850.28,0.0,0.0,265475.94,250296.36,216692.39,100411.27,23946.398,116814.46,320674.66
4166,106482.805,57953.496,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.97,250296.44,216692.39,100411.31,23946.367,116814.53,320674.62
4167,106482.77,57953.605,0.0,0.0,0.0,163048.81,324850.16,0.0,0.0,265476.16,250296.64,216692.48,100411.46,23946.188,116814.77,320674.5
4168,106482.805,57953.59,0.0,0.0,0.0,163048.81,324850.16,0.0,0.0,265476.16,250296.62,216692.45,100411.46,23946.195,116814.76,320674.5
4169,106482.836,57953.48,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.94,250296.39,216692.39,100411.266,23946.398,116814.48,320674.66
4170,106482.836,57953.543,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.06,250296.5,216692.42,100411.38,23946.273,116814.63,320674.56
4171,662782.0,360544.0,0.0,0.0,0.0,1014702.06,2021863.0,0.0,0.0,1651991.2,1557479.5,1348515.4,624712.94,149261.73,726704.94,1995960.4
4172,106482.77,57953.56,0.0,0.0,0.0,163048.8,324850.2,0.0,0.0,265476.1,250296.56,216692.45,100411.45,23946.242,116814.69,320674.53
4173,106482.836,57953.543,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.06,250296.5,216692.42,100411.38,23946.273,116814.63,320674.56
4174,106482.9,57953.387,0.0,0.0,0.0,163048.72,324850.3,0.0,0.0,265475.75,250296.19,216692.3,100411.14,23946.547,116814.266,320674.78
4175,106482.805,57953.574,0.0,0.0,0.0,163048.78,324850.2,0.0,0.0,265476.12,250296.58,216692.45,100411.43,23946.25,116814.7,320674.53
4176,106482.77,57953.637,0.0,0.0,0.0,163048.83,324850.16,0.0,0.0,265476.2,250296.67,216692.48,100411.52,23946.148,116814.79,320674.47
4177,106482.836,57953.48,0.0,0.0,0.0,163048.77,324850.28,0.0,0.0,265475.94,250296.39,216692.39,100411.266,23946.398,116814.47,320674.66
4178,106482.836,57953.465,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.94,250296.39,216692.39,100411.266,23946.398,116814.47,320674.66
4179,1222248.1,664775.7,0.0,0.0,0.0,1871128.0,3728489.2,0.0,0.0,3046209.8,2871901.0,2486668.2,1151871.4,275388.8,1339889.9,3680776.8
4180,106482.805,57953.527,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.35,23946.305,116814.586,320674.6
4181,106482.805,57953.496,0.0,0.0,0.0,163048.77,324850.22,0.0,0.0,265476.0,250296.45,216692.39,100411.37,23946.32,116814.58,320674.62
4182,106482.805,57953.51,0.0,0.0,0.0,163048.77,324850.22,0.0,0.0,265476.03,250296.47,216692.39,100411.35,23946.305,116814.59,320674.6
4183,106482.836,57953.48,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.94,250296.38,216692.39,100411.26,23946.398,116814.47,320674.7
4184,106482.836,57953.48,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.97,250296.4,216692.42,100411.32,23946.36,116814.53,320674.62
4185,106482.805,57953.496,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.97,250296.42,216692.42,100411.3,23946.367,116814.52,320674.62
4186,106482.805,57953.51,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.35,23946.305,116814.586,320674.6
4187,118050.94,64249.34,0.0,0.0,0.0,180762.0,360141.34,0.0,0.0,294316.56,277487.9,240233.34,111319.664,26547.996,129504.79,355512.2
4188,2016253.1,1096617.4,0.0,0.0,0.0,3086649.5,6150607.0,0.0,0.0,5025075.0,4737528.5,4102055.0,1900134.5,454306.3,2210286.8,6071906.0
4189,106482.77,57953.527,0.0,0.0,0.0,163048.77,324850.22,0.0,0.0,265476.03,250296.5,216692.42,100411.34,23946.305,116814.6,320674.56
4190,106482.77,57953.62,0.0,0.0,0.0,163048.81,324850.16,0.0,0.0,265476.2,250296.69,216692.48,100411.49,23946.148,116814.805,320674.47
4191,106482.836,57953.48,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.94,250296.39,216692.36,100411.266,23946.39,116814.48,320674.66
4192,106482.805,57953.543,0.0,0.0,0.0,163048.78,324850.2,0.0,0.0,265476.06,250296.53,216692.45,100411.39,23946.281,116814.65,320674.56
4193,106482.805,57953.574,0.0,0.0,0.0,163048.8,324850.2,0.0,0.0,265476.1,250296.58,216692.48,100411.45,23946.242,116814.695,320674.53
4194,106482.9,57953.387,0.0,0.0,0.0,163048.72,324850.3,0.0,0.0,265475.75,250296.19,216692.3,100411.14,23946.547,116814.266,320674.78
4195,106482.836,57953.543,0.0,0.0,0.0,163048.78,324850.2,0.0,0.0,265476.06,250296.5,216692.42,100411.37,23946.281,116814.625,320674.56
4196,106482.805,57953.51,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.35,23946.305,116814.586,320674.6
4197,106482.93,57953.37,0.0,0.0,0.0,163048.72,324850.34,0.0,0.0,265475.75,250296.17,216692.33,100411.13,23946.578,116814.25,320674.8
4198,113093.164,61551.137,0.0,0.0,0.0,173170.61,345016.6,0.0,0.0,281956.28,265834.4,230144.39,106644.64,25433.008,124066.1,340581.8
4199,106482.74,57953.652,0.0,0.0,0.0,163048.84,324850.16,0.0,0.0,265476.22,250296.73,216692.48,100411.55,23946.102,116814.84,320674.44
4200,106482.74,57953.668,0.0,0.0,0.0,163048.83,324850.12,0.0,0.0,265476.25,250296.77,216692.55,100411.58,23946.07,116814.9,320674.4
4201,3760858.8,2045451.5,0.0,0.0,0.0,5757404.0,11472527.0,0.0,0.0,9373040.0,8836680.0,7651392.0,3544207.2,847449.25,4122702.2,11325747.0
4202,106482.805,57953.56,0.0,0.0,0.0,163048.8,324850.2,0.0,0.0,265476.12,250296.58,216692.48,100411.42,23946.258,116814.7,320674.53
4203,106482.805,57953.465,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.94,250296.36,216692.39,100411.27,23946.398,116814.46,320674.7
4204,106482.836,57953.574,0.0,0.0,0.0,163048.81,324850.2,0.0,0.0,265476.12,250296.58,216692.48,100411.45,23946.242,116814.695,320674.53
4205,106482.805,57953.51,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.35,23946.305,116814.586,320674.6
4206,106482.805,57953.465,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.94,250296.38,216692.36,100411.28,23946.39,116814.47,320674.66
4207,106482.805,57953.574,0.0,0.0,0.0,163048.8,324850.2,0.0,0.0,265476.1,250296.58,216692.48,100411.45,23946.242,116814.695,320674.53
4208,106482.836,57953.434,0.0,0.0,0.0,163048.72,324850.25,0.0,0.0,265475.9,250296.31,216692.36,100411.22,23946.438,116814.42,320674.7
4209,106482.77,57953.59,0.0,0.0,0.0,163048.81,324850.16,0.0,0.0,265476.16,250296.61,216692.45,100411.48,23946.195,116814.74,320674.5
4210,106482.805,57953.527,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265476.0,250296.47,216692.42,100411.36,23946.328,116814.58,320674.62
4211,106482.77,57953.56,0.0,0.0,0.0,163048.8,324850.2,0.0,0.0,265476.1,250296.56,216692.45,100411.45,23946.242,116814.69,320674.53
4212,11313513.0,6153097.5,0.0,0.0,0.0,17319496.0,34511904.0,0.0,0.0,28196034.0,26582528.0,23017004.0,10661650.0,2549412.5,12401846.0,34070396.0
4213,3527645.2,1918605.1,0.0,0.0,0.0,5400375.5,10761099.0,0.0,0.0,8791794.0,8288693.5,7176914.0,3324419.0,794904.75,3867036.8,10623424.0
4214,106482.805,57953.574,0.0,0.0,0.0,163048.8,324850.2,0.0,0.0,265476.12,250296.58,216692.48,100411.45,23946.242,116814.71,320674.53
4215,106482.805,57953.465,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.94,250296.38,216692.39,100411.28,23946.398,116814.47,320674.66
4216,106482.77,57953.605,0.0,0.0,0.0,163048.81,324850.16,0.0,0.0,265476.16,250296.64,216692.48,100411.46,23946.188,116814.77,320674.5
4217,106482.77,57953.62,0.0,0.0,0.0,163048.83,324850.16,0.0,0.0,265476.2,250296.67,216692.48,100411.49,23946.148,116814.8,320674.47
4218,9597221.0,5219664.5,0.0,0.0,0.0,14692087.0,29276354.0,0.0,0.0,23918632.0,22549902.0,19525270.0,9044260.0,2162650.2,10520466.0,28901818.0
4219,4852720.5,2639269.8,0.0,0.0,0.0,7428887.5,14803245.0,0.0,0.0,12094193.0,11402112.0,9872734.0,4573134.5,1093508.0,5319568.0,14613863.0
4220,106482.836,57953.48,0.0,0.0,0.0,163048.77,324850.28,0.0,0.0,265475.94,250296.39,216692.39,100411.266,23946.398,116814.47,320674.66
4221,106482.805,57953.543,0.0,0.0,0.0,163048.78,324850.2,0.0,0.0,265476.06,250296.52,216692.45,100411.42,23946.29,116814.66,320674.56
4222,174319.11,94863.81,0.0,0.0,0.0,266912.03,531794.4,0.0,0.0,434578.0,409726.53,354725.56,164364.25,39213.395,191211.47,524963.5
4223,119703.46,65148.945,0.0,0.0,0.0,183292.55,365182.8,0.0,0.0,298436.97,281372.78,243596.48,112878.234,26919.367,131318.11,360488.72
4224,12283590.0,6680692.5,0.0,0.0,0.0,18804550.0,37471124.0,0.0,0.0,30613694.0,28861836.0,24990596.0,11575825.0,2768018.2,13465233.0,36991760.0
4225,106482.836,57953.465,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.94,250296.38,216692.39,100411.26,23946.398,116814.47,320674.7
4226,106482.836,57953.45,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.94,250296.36,216692.36,100411.31,23946.39,116814.47,320674.66
4227,106482.836,57953.56,0.0,0.0,0.0,163048.77,324850.22,0.0,0.0,265476.06,250296.52,216692.45,100411.38,23946.273,116814.65,320674.56
4228,106482.9,57953.387,0.0,0.0,0.0,163048.72,324850.3,0.0,0.0,265475.75,250296.19,216692.3,100411.14,23946.547,116814.266,320674.78
4229,106482.805,57953.51,0.0,0.0,0.0,163048.78,324850.25,0.0,0.0,265475.97,250296.44,216692.39,100411.34,23946.352,116814.52,320674.62
4230,106482.836,57953.434,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.88,250296.3,216692.33,100411.24,23946.445,116814.414,320674.7
4231,106482.87,57953.418,0.0,0.0,0.0,163048.72,324850.28,0.0,0.0,265475.84,250296.27,216692.36,100411.19,23946.492,116814.36,320674.72
4232,106482.805,57953.543,0.0,0.0,0.0,163048.77,324850.2,0.0,0.0,265476.06,250296.53,216692.45,100411.39,23946.273,116814.65,320674.56
4233,91548.516,49825.453,0.0,0.0,0.0,140181.03,279289.66,0.0,0.0,228242.7,215192.1,186301.1,86328.55,20587.86,100431.19,275699.7
4234,106482.805,57953.574,0.0,0.0,0.0,163048.8,324850.16,0.0,0.0,265476.12,250296.58,216692.45,100411.43,23946.25,116814.7,320674.53
4235,106482.805,57953.48,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.94,250296.39,216692.39,100411.29,23946.383,116814.49,320674.66
4236,106482.805,57953.465,0.0,0.0,0.0,163048.75,324850.28,0.0,0.0,265475.9,250296.36,216692.39,100411.27,23946.398,116814.46,320674.66
4237,106482.74,57953.668,0.0,0.0,0.0,163048.83,324850.12,0.0,0.0,265476.25,250296.77,216692.55,100411.58,23946.07,116814.9,320674.4
4238,106482.805,57953.465,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.94,250296.36,216692.39,100411.27,23946.398,116814.46,320674.66
4239,106482.805,57953.48,0.0,0.0,0.0,163048.77,324850.28,0.0,0.0,265475.94,250296.36,216692.39,100411.27,23946.398,116814.46,320674.66
4240,106482.836,57953.434,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.9,250296.33,216692.36,100411.25,23946.422,116814.43,320674.7
4241,106482.805,57953.465,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.94,250296.36,216692.39,100411.27,23946.398,116814.46,320674.7
4242,106482.805,57953.48,0.0,0.0,0.0,163048.77,324850.22,0.0,0.0,265475.97,250296.42,216692.39,100411.34,23946.352,116814.53,320674.62
4243,106482.805,57953.543,0.0,0.0,0.0,163048.77,324850.2,0.0,0.0,265476.06,250296.53,216692.45,100411.39,23946.273,116814.65,320674.56
4244,666652.6,362613.75,0.0,0.0,0.0,1020594.94,2033650.6,0.0,0.0,1661555.8,1566486.0,1356341.1,628304.7,150176.92,730870.9,2007614.5
4245,106482.805,57953.51,0.0,0.0,0.0,163048.77,324850.22,0.0,0.0,265476.03,250296.47,216692.39,100411.35,23946.305,116814.59,320674.6
4246,106482.805,57953.465,0.0,0.0,0.0,163048.75,324850.28,0.0,0.0,265475.9,250296.36,216692.39,100411.27,23946.398,116814.46,320674.66
4247,106482.805,57953.543,0.0,0.0,0.0,163048.78,324850.2,0.0,0.0,265476.06,250296.53,216692.45,100411.39,23946.266,116814.65,320674.56
4248,106482.836,57953.434,0.0,0.0,0.0,163048.73,324850.25,0.0,0.0,265475.9,250296.31,216692.36,100411.23,23946.445,116814.414,320674.7
4249,106482.836,57953.45,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.94,250296.36,216692.36,100411.31,23946.39,116814.47,320674.66
4250,106482.77,57953.62,0.0,0.0,0.0,163048.81,324850.16,0.0,0.0,265476.2,250296.69,216692.48,100411.49,23946.148,116814.805,320674.47
4251,106482.805,57953.465,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.94,250296.38,216692.39,100411.28,23946.398,116814.47,320674.66
4252,106482.805,57953.496,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.97,250296.44,216692.39,100411.31,23946.367,116814.53,320674.62
4253,14372992.0,7817049.5,0.0,0.0,0.0,22003138.0,43844836.0,0.0,0.0,35820964.0,33771124.0,29241404.0,13544824.0,3238859.2,15755608.0,43283940.0
4254,106482.805,57953.496,0.0,0.0,0.0,163048.78,324850.25,0.0,0.0,265475.97,250296.42,216692.39,100411.34,23946.352,116814.52,320674.62
4255,106482.77,57953.527,0.0,0.0,0.0,163048.77,324850.22,0.0,0.0,265476.03,250296.5,216692.42,100411.34,23946.305,116814.6,320674.56
4256,61738630.0,33577690.0,0.0,0.0,0.0,94513500.0,188333760.0,0.0,0.0,153867250.0,145062220.0,125605120.0,58181020.0,13912585.0,67677300.0,185924510.0
4257,106482.836,57953.48,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.94,250296.39,216692.39,100411.266,23946.398,116814.48,320674.66
4258,106482.805,57953.496,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.97,250296.44,216692.39,100411.31,23946.367,116814.53,320674.62
4259,106482.87,57953.402,0.0,0.0,0.0,163048.73,324850.28,0.0,0.0,265475.84,250296.27,216692.36,100411.19,23946.492,116814.36,320674.72
4260,13029803.0,7086535.0,0.0,0.0,0.0,19946906.0,39747452.0,0.0,0.0,32473436.0,30615156.0,26508738.0,12279040.0,2936174.5,14283225.0,39238970.0
4261,2858335.8,1554590.1,0.0,0.0,0.0,4375755.0,8719373.0,0.0,0.0,7123721.5,6716076.0,5815229.5,2693678.2,644077.06,3133349.0,8607816.0
4262,106482.836,57953.496,0.0,0.0,0.0,163048.75,324850.22,0.0,0.0,265475.97,250296.42,216692.39,100411.34,23946.352,116814.54,320674.62
4263,106482.836,57953.434,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.88,250296.3,216692.33,100411.24,23946.445,116814.414,320674.7
4264,106482.805,57953.527,0.0,0.0,0.0,163048.78,324850.2,0.0,0.0,265476.06,250296.52,216692.42,100411.39,23946.273,116814.63,320674.56
4265,113544.055,61795.145,0.0,0.0,0.0,173859.72,346391.28,0.0,0.0,283077.1,266890.7,231059.97,107067.58,25536.092,124557.63,341939.5
4266,106482.805,57953.51,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.35,23946.305,116814.586,320674.6
4267,106482.805,57953.543,0.0,0.0,0.0,163048.77,324850.2,0.0,0.0,265476.06,250296.53,216692.45,100411.39,23946.273,116814.65,320674.56
4268,106482.805,57953.51,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.35,23946.305,116814.586,320674.6
4269,633735.75,344711.28,0.0,0.0,0.0,970203.44,1933236.8,0.0,0.0,1579518.6,1489143.8,1289372.6,597284.8,142758.92,694787.7,1908485.2
4270,106482.77,57953.496,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.97,250296.42,216692.36,100411.31,23946.367,116814.52,320674.62
4271,106482.77,57953.56,0.0,0.0,0.0,163048.8,324850.2,0.0,0.0,265476.1,250296.56,216692.45,100411.42,23946.258,116814.69,320674.53
4272,6229639.5,3388139.0,0.0,0.0,0.0,9536773.0,19003546.0,0.0,0.0,15525820.0,14637367.0,12674037.0,5870723.5,1403783.0,6828950.0,18760428.0
4273,106482.805,57953.51,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.35,23946.305,116814.586,320674.6
4274,106482.836,57953.527,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.06,250296.5,216692.42,100411.37,23946.297,116814.625,320674.6
4275,106482.836,57953.418,0.0,0.0,0.0,163048.75,324850.28,0.0,0.0,265475.9,250296.3,216692.33,100411.23,23946.445,116814.41,320674.7
4276,106482.87,57953.434,0.0,0.0,0.0,163048.73,324850.28,0.0,0.0,265475.9,250296.31,216692.36,100411.23,23946.453,116814.42,320674.7
4277,2345424.2,1275642.9,0.0,0.0,0.0,3590565.8,7154743.0,0.0,0.0,5845446.5,5510953.5,4771741.0,2210337.0,528483.9,2571120.0,7063197.0
4278,113093.1,61551.26,0.0,0.0,0.0,173170.66,345016.5,0.0,0.0,281956.5,265834.7,230144.45,106644.83,25432.82,124066.39,340581.62
4279,106482.805,57953.465,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.94,250296.36,216692.39,100411.27,23946.398,116814.46,320674.7
4280,106482.805,57953.51,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.35,23946.305,116814.586,320674.6
4281,106482.805,57953.527,0.0,0.0,0.0,163048.78,324850.2,0.0,0.0,265476.06,250296.52,216692.42,100411.39,23946.273,116814.63,320674.56
4282,106482.87,57953.45,0.0,0.0,0.0,163048.75,324850.28,0.0,0.0,265475.88,250296.33,216692.36,100411.24,23946.453,116814.41,320674.7
4283,106482.805,57953.51,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.35,23946.305,116814.586,320674.6
4284,106482.805,57953.574,0.0,0.0,0.0,163048.78,324850.2,0.0,0.0,265476.1,250296.58,216692.48,100411.41,23946.258,116814.7,320674.53
4285,22291250.0,12123539.0,0.0,0.0,0.0,34124932.0,67999500.0,0.0,0.0,55555144.0,52376020.0,45350840.0,21006810.0,5023214.0,24435530.0,67129610.0
4286,106482.77,57953.652,0.0,0.0,0.0,163048.83,324850.16,0.0,0.0,265476.22,250296.73,216692.52,100411.55,23946.117,116814.85,320674.44
4287,119703.4,65149.023,0.0,0.0,0.0,183292.58,365182.75,0.0,0.0,298437.1,281372.94,243596.52,112878.375,26919.25,131318.28,360488.62
4288,106482.836,57953.434,0.0,0.0,0.0,163048.73,324850.25,0.0,0.0,265475.9,250296.31,216692.36,100411.23,23946.445,116814.414,320674.7
4289,113093.164,61551.215,0.0,0.0,0.0,173170.67,345016.53,0.0,0.0,281956.44,265834.56,230144.45,106644.78,25432.867,124066.28,340581.7
4290,6612363.5,3596299.8,0.0,0.0,0.0,10122677.0,20171048.0,0.0,0.0,16479672.0,15536638.0,13452686.0,6231405.0,1490019.8,7248503.0,19912988.0
4291,106482.77,57953.59,0.0,0.0,0.0,163048.81,324850.16,0.0,0.0,265476.16,250296.61,216692.45,100411.48,23946.195,116814.74,320674.5
4292,106482.805,57953.48,0.0,0.0,0.0,163048.77,324850.25,0.0,0.0,265475.94,250296.38,216692.36,100411.28,23946.39,116814.47,320674.62
4293,106482.805,57953.496,0.0,0.0,0.0,163048.78,324850.25,0.0,0.0,265475.97,250296.42,216692.39,100411.34,23946.352,116814.52,320674.62
4294,106482.77,57953.62,0.0,0.0,0.0,163048.83,324850.16,0.0,0.0,265476.2,250296.67,216692.48,100411.49,23946.148,116814.8,320674.47
4295,106482.805,57953.496,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.97,250296.44,216692.39,100411.31,23946.367,116814.53,320674.62
4296,106482.77,57953.574,0.0,0.0,0.0,163048.8,324850.2,0.0,0.0,265476.1,250296.58,216692.45,100411.45,23946.242,116814.68,320674.53
4297,12731321.0,6924198.0,0.0,0.0,0.0,19489964.0,38836920.0,0.0,0.0,31729540.0,29913830.0,25901482.0,11997753.0,2868913.0,13956029.0,38340090.0
4298,106482.805,57953.48,0.0,0.0,0.0,163048.77,324850.22,0.0,0.0,265475.97,250296.42,216692.39,100411.35,23946.344,116814.53,320674.62
4299,106482.87,57953.434,0.0,0.0,0.0,163048.77,324850.28,0.0,0.0,265475.9,250296.3,216692.33,100411.23,23946.453,116814.41,320674.7
4300,106482.805,57953.527,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.35,23946.305,116814.586,320674.6
4301,106482.77,57953.56,0.0,0.0,0.0,163048.8,324850.2,0.0,0.0,265476.1,250296.56,216692.45,100411.45,23946.242,116814.69,320674.53
4302,106482.836,57953.434,0.0,0.0,0.0,163048.77,324850.28,0.0,0.0,265475.88,250296.31,216692.33,100411.27,23946.445,116814.41,320674.7
4303,106482.805,57953.51,0.0,0.0,0.0,163048.78,324850.22,0.0,0.0,265476.0,250296.47,216692.42,100411.35,23946.305,116814.586,320674.6
4304,106482.77,57953.527,0.0,0.0,0.0,163048.77,324850.22,0.0,0.0,265476.03,250296.5,216692.42,100411.34,23946.305,116814.6,320674.56
4305,968925.0,527024.44,0.0,0.0,0.0,1483346.0,2955740.2,0.0,0.0,2414922.8,2276746.0,1971323.8,913181.44,218275.4,1062250.1,2917901.2
4306,106482.805,57953.543,0.0,0.0,0.0,163048.77,324850.2,0.0,0.0,265476.06,250296.53,216692.45,100411.39,23946.273,116814.65,320674.56
4307,106482.805,57953.465,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.9,250296.38,216692.39,100411.28,23946.398,116814.46,320674.66
4308,106482.805,57953.496,0.0,0.0,0.0,163048.75,324850.25,0.0,0.0,265475.97,250296.44,216692.39,100411.31,23946.367,116814.53,320674.62
4309,106482.77,57953.59,0.0,0.0,0.0,163048.81,324850.16,0.0,0.0,265476.16,250296.61,216692.45,100411.48,23946.195,116814.74,320674.5
4310,110065230.0,59860960.0,0.0,0.0,0.0,168494910.0,335754100.0,0.0,0.0,274308350.0,258611070.0,223923780.0,103722820.0,24802940.0,120652264.0,331459100.0
4311,106482.836,57953.45,0.0,0.0,0.0,163048.75,324850.28,0.0,0.0,265475.88,250296.33,216692.36,100411.24,23946.445,116814.41,320674.7
4312,106482.805,57953.543,0.0,0.0,0.0,163048.77,324850.2,0.0,0.0,265476.06,250296.53,216692.45,100411.39,23946.266,116814.65,320674.56
4313,106482.836,57953.543,0.0,0.0,0.0,163048.77,324850.22,0.0,0.0,265476.06,250296.52,216692.45,100411.38,23946.273,116814.64,320674.56
